Student_ID,Gender,Study_Hours,Family_Income,Attendance,Test_Score,Extra_Activities,Internet_Access,Parental_Education,School_Type,Health_Status,Part_Time_Job
2525,Male,,,67,73.0,Debate,No,PhD,Government,Excellent,Yes
2526,Male,9.0,Low,88,22.0,Music,No,High School,Private,Good,Yes
2527,Male,11.0,,72,79.0,Sports,No,High School,Government,Average,No
2528,Male,4.0,Low,58,68.0,Sports,No,Bachelor,Private,Average,Yes
2529,Female,14.0,Medium,52,32.0,None,No,PhD,Government,Good,No
2530,Female,6.0,Medium,97,35.0,Debate,Yes,PhD,Government,Poor,Yes
2531,Other,19.0,Medium,84,24.0,Music,No,High School,Private,Average,No
2532,Other,6.0,Medium,73,57.0,Sports,Yes,Bachelor,Private,Good,Yes
2533,Other,2.0,Low,55,89.0,Debate,Yes,Bachelor,Government,Good,Yes
2534,Other,2.0,Low,68,65.0,Debate,Yes,High School,Private,Good,No
2535,Female,6.0,Low,63,97.0,Debate,No,Master,Private,Excellent,No
2536,Other,0.0,Low,52,30.0,Music,Yes,High School,Government,Poor,Yes
2537,Female,17.0,Low,55,43.0,Debate,Yes,PhD,Private,Excellent,No
2538,Other,0.0,High,66,62.0,Sports,No,Master,Government,Average,No
2539,Male,5.0,Low,85,44.0,Sports,No,Master,Private,Average,No
2540,Female,19.0,Low,71,82.0,Music,Yes,Master,Private,Good,Yes
2541,Female,6.0,High,53,100.0,Sports,Yes,PhD,Private,Poor,No
2542,Other,11.0,Medium,59,81.0,Music,No,High School,Private,Excellent,No
2543,Other,2.0,Low,81,49.0,Sports,Yes,Master,Government,Good,No
2544,Male,,High,96,66.0,Debate,No,Bachelor,Private,Average,No
2545,Male,14.0,High,98,70.0,Sports,No,Bachelor,Government,Poor,No
2546,Female,19.0,High,98,86.0,Debate,No,Master,Private,Excellent,No
2547,Other,3.0,High,92,100.0,Music,No,High School,Government,Good,Yes
2548,Female,19.0,Medium,53,0.0,None,Yes,PhD,Private,Average,Yes
2549,Other,,,62,70.0,Debate,Yes,Master,Government,Average,Yes
2550,Female,10.0,Medium,68,85.0,Debate,Yes,PhD,Government,Average,No
2551,Female,19.0,Low,95,400.0,None,Yes,Bachelor,Private,Poor,No
2552,Other,4.0,High,92,82.0,None,Yes,Bachelor,Private,Poor,No
2553,Other,19.0,Low,87,93.0,Sports,Yes,Master,Private,Average,Yes
2554,Male,11.0,High,97,8.0,Music,Yes,PhD,Private,Average,Yes
2555,Other,15.0,,75,98.0,Sports,No,High School,Private,Poor,Yes
2556,Female,9.0,Medium,79,34.0,Music,No,Bachelor,Private,Good,Yes
2557,Other,5.0,Medium,92,12.0,None,Yes,PhD,Government,Good,No
2558,Other,11.0,Low,80,25.0,Debate,Yes,High School,Private,Good,No
2559,Male,6.0,High,100,44.0,Music,Yes,PhD,Private,Average,No
2560,Other,9.0,High,87,50.0,Music,Yes,Bachelor,Government,Excellent,No
2561,Male,15.0,Low,61,91.0,Music,No,Bachelor,Private,Average,No
2562,Male,2.0,Medium,68,24.0,None,Yes,Master,Private,Excellent,Yes
2563,Female,15.0,High,72,55.0,None,No,PhD,Government,Excellent,Yes
2564,Female,11.0,,99,38.0,Sports,No,Bachelor,Government,Poor,No
2565,Female,,High,95,2.0,Debate,No,PhD,Government,Average,Yes
2566,Other,4.0,Medium,90,74.0,Debate,Yes,Master,Private,Excellent,Yes
2567,Other,16.0,Medium,59,93.0,Sports,Yes,Bachelor,Private,Good,No
2568,Female,19.0,Low,64,52.0,Music,No,Bachelor,Government,Average,Yes
2569,Other,19.0,Medium,99,32.0,None,No,High School,Government,Good,No
2570,Male,13.0,Medium,66,61.0,Debate,No,Master,Government,Poor,Yes
2571,Female,8.0,Low,62,97.0,Debate,Yes,PhD,Private,Poor,No
2572,Other,18.0,Low,73,66.0,Debate,Yes,PhD,Private,Excellent,Yes
2573,Other,11.0,High,65,68.0,Music,Yes,High School,Government,Poor,No
2574,Male,10.0,,88,94.0,Sports,Yes,Master,Government,Poor,Yes
2575,Female,0.0,Low,87,3.0,Sports,Yes,PhD,Government,Poor,No
2576,Female,10.0,Low,79,71.0,Debate,No,PhD,Private,Average,No
2577,Other,7.0,High,94,58.0,Music,Yes,High School,Private,Good,No
2578,Female,19.0,Medium,93,16.0,None,Yes,Bachelor,Government,Good,Yes
2579,Male,3.0,High,64,21.0,Debate,Yes,PhD,Private,Good,No
2580,Female,3.0,Medium,53,37.0,Sports,Yes,Master,Private,Average,Yes
2581,Male,10.0,Low,93,87.0,Music,Yes,PhD,Government,Good,Yes
2582,Other,18.0,High,59,30.0,Sports,Yes,PhD,Private,Excellent,Yes
2583,Male,3.0,Medium,89,48.0,Debate,No,Master,Government,Good,No
2584,Other,5.0,Low,95,,None,No,Master,Private,Average,Yes
2585,Other,,High,95,88.0,Sports,No,Bachelor,Private,Good,Yes
2586,Male,10.0,High,81,37.0,Music,Yes,PhD,Private,Average,Yes
2587,Male,11.0,Low,70,95.0,None,No,Bachelor,Government,Excellent,Yes
2588,Male,17.0,Medium,78,48.0,Music,Yes,Master,Private,Good,Yes
2589,Other,19.0,Medium,79,89.0,Music,No,High School,Private,Poor,Yes
2590,Female,8.0,High,56,99.0,Sports,Yes,High School,Private,Poor,No
2591,Other,14.0,Low,91,26.0,Music,Yes,Bachelor,Private,Average,No
2592,Male,16.0,Medium,78,22.0,Sports,Yes,PhD,Government,Average,Yes
2593,Other,8.0,Medium,59,83.0,Music,Yes,Bachelor,Private,Average,Yes
2594,Male,12.0,Medium,99,26.0,Sports,No,PhD,Government,Average,Yes
2595,Male,1.0,High,71,,Sports,Yes,High School,Private,Poor,No
2596,Female,16.0,High,66,13.0,None,No,High School,Government,Poor,No
2597,Other,17.0,High,67,2.0,Sports,No,Bachelor,Private,Excellent,No
2598,Male,5.0,,95,26.0,Music,No,PhD,Private,Excellent,No
2599,Other,1.0,Low,54,61.0,Sports,Yes,PhD,Private,Excellent,No
2600,Female,0.0,Low,88,13.0,None,Yes,PhD,Government,Poor,No
2601,Male,4.0,Low,66,91.0,Music,No,PhD,Government,Excellent,Yes
2602,Male,13.0,High,83,43.0,None,Yes,High School,Government,Average,No
2603,Other,17.0,Medium,53,24.0,Debate,No,High School,Private,Excellent,Yes
2604,Other,3.0,Medium,90,60.0,Music,No,High School,Government,Poor,No
2605,Other,13.0,Low,57,74.0,Debate,No,Bachelor,Private,Poor,Yes
2606,Female,14.0,Medium,75,51.0,Music,No,High School,Government,Excellent,Yes
2607,Female,7.0,Low,74,11.0,Debate,Yes,Master,Private,Average,Yes
2608,Male,,High,85,,Sports,Yes,Bachelor,Government,Average,No
2609,Other,16.0,Low,92,83.0,Debate,No,Master,Private,Good,Yes
2610,Female,16.0,High,88,33.0,None,No,PhD,Government,Poor,Yes
2611,Other,19.0,Medium,60,22.0,None,No,Master,Private,Average,Yes
2612,Other,5.0,Medium,52,18.0,Debate,Yes,PhD,Private,Excellent,No
2613,Female,5.0,High,93,99.0,Sports,No,High School,Private,Poor,No
2614,Other,18.0,Medium,89,0.0,Debate,Yes,Master,Private,Poor,No
2615,Male,0.0,High,77,73.0,Music,Yes,Bachelor,Government,Poor,Yes
2616,Male,5.0,Low,88,64.0,Music,No,PhD,Private,Poor,No
2617,Other,4.0,High,74,4.0,Debate,Yes,Bachelor,Private,Average,Yes
2618,Female,3.0,Low,71,56.0,Debate,Yes,Bachelor,Government,Excellent,Yes
2619,Other,12.0,Medium,62,21.0,Music,Yes,Bachelor,Private,Excellent,No
2620,Male,19.0,Low,53,42.0,Music,No,High School,Government,Good,No
2621,Other,16.0,Low,77,1.0,Debate,Yes,Bachelor,Private,Poor,No
2622,Female,12.0,Medium,68,72.0,Sports,No,Master,Government,Good,No
2623,Female,15.0,Medium,52,6.0,Sports,No,High School,Private,Poor,Yes
2624,Female,,Low,76,20.0,Music,No,PhD,Government,Excellent,No
2625,Female,0.0,High,60,70.0,None,Yes,PhD,Government,Excellent,No
2626,Male,,Low,55,58.0,Sports,Yes,Bachelor,Government,Excellent,No
2627,Other,17.0,Medium,97,8.0,Debate,No,PhD,Private,Good,No
2628,Male,16.0,High,80,39.0,Music,No,PhD,Private,Excellent,Yes
2629,Female,16.0,Low,78,72.0,Sports,No,Master,Private,Average,Yes
2630,Other,9.0,Medium,57,48.0,Sports,Yes,Master,Government,Poor,No
2631,Other,,High,60,11.0,Sports,Yes,Bachelor,Private,Excellent,No
2632,Female,1.0,Medium,58,,None,No,Bachelor,Government,Poor,Yes
2633,Other,9.0,High,80,72.0,Music,Yes,Master,Government,Excellent,Yes
2634,Female,19.0,Low,50,9.0,Debate,No,Master,Private,Good,No
2635,Other,5.0,High,56,73.0,Debate,No,Bachelor,Private,Average,No
2636,Female,2.0,High,59,16.0,Music,Yes,Master,Government,Poor,Yes
2637,Male,9.0,Low,58,3.0,None,No,Bachelor,Private,Good,Yes
2638,Other,18.0,High,62,63.0,Sports,No,High School,Private,Excellent,No
2639,Male,16.0,Low,76,15.0,None,No,High School,Private,Average,Yes
2640,Male,11.0,Medium,67,48.0,Debate,No,PhD,Private,Average,No
2641,Male,11.0,Medium,65,99.0,Sports,Yes,PhD,Private,Good,Yes
2642,Male,5.0,Medium,53,26.0,Debate,Yes,Bachelor,Government,Average,Yes
2643,Male,11.0,Low,79,5.0,Debate,No,Bachelor,Private,Poor,No
2644,Other,19.0,Low,87,8.0,Debate,No,Bachelor,Government,Excellent,Yes
2645,Other,5.0,Low,69,57.0,None,Yes,PhD,Government,Average,No
2646,Other,2.0,Low,90,31.0,Sports,Yes,Master,Government,Excellent,Yes
2647,Male,2.0,Medium,61,37.0,Sports,No,Master,Private,Average,Yes
2648,Female,8.0,Low,77,29.0,None,No,PhD,Private,Poor,No
2649,Female,0.0,Medium,93,77.0,Sports,No,High School,Private,Excellent,Yes
2650,Other,3.0,High,50,44.0,Sports,No,Bachelor,Private,Poor,No
2651,Male,11.0,High,58,28.0,Sports,No,Bachelor,Private,Average,Yes
2652,Other,4.0,Medium,91,91.0,None,Yes,PhD,Government,Good,No
2653,Male,17.0,High,98,21.0,Music,Yes,Bachelor,Government,Excellent,Yes
2654,Female,15.0,Medium,82,30.0,Debate,No,Master,Government,Excellent,No
2655,Female,9.0,Low,50,80.0,Debate,No,Bachelor,Government,Poor,No
2656,Male,,Medium,91,16.0,None,No,Master,Private,Poor,No
2657,Female,10.0,Low,58,53.0,Music,No,PhD,Government,Good,No
2658,Male,18.0,High,71,,Debate,Yes,High School,Private,Poor,No
2659,Other,4.0,,58,,Music,Yes,Bachelor,Government,Good,Yes
2660,Male,2.0,,54,31.0,Music,Yes,PhD,Private,Poor,Yes
2661,Male,18.0,Medium,51,27.0,None,No,Bachelor,Government,Average,Yes
2662,Female,5.0,Medium,63,10.0,Music,Yes,Master,Private,Average,No
2663,Male,,Medium,61,38.0,Debate,No,Bachelor,Government,Good,No
2664,Female,12.0,High,78,16.0,Music,No,PhD,Private,Average,Yes
2665,Male,6.0,Low,65,75.0,Debate,No,PhD,Private,Good,Yes
2666,Female,18.0,High,97,38.0,Sports,Yes,Master,Government,Average,Yes
2667,Male,18.0,Low,58,72.0,None,Yes,Bachelor,Government,Good,No
2668,Male,11.0,Medium,100,24.0,Sports,Yes,High School,Government,Excellent,Yes
2669,Male,10.0,High,81,25.0,Music,Yes,PhD,Private,Good,No
2670,Male,16.0,Low,73,67.0,Music,No,Bachelor,Private,Average,No
2671,Other,16.0,Low,69,61.0,None,No,Master,Private,Poor,No
2672,Other,17.0,High,69,18.0,Sports,Yes,PhD,Government,Excellent,No
2673,Female,14.0,Low,100,12.0,Sports,Yes,Bachelor,Private,Poor,No
2674,Other,5.0,Low,91,28.0,Sports,Yes,Master,Private,Excellent,Yes
2675,Other,7.0,Medium,92,53.0,None,Yes,Bachelor,Private,Excellent,No
2676,Female,10.0,Low,54,72.0,Music,No,Master,Government,Good,No
2677,Other,12.0,Low,69,41.0,Sports,Yes,Bachelor,Government,Good,No
2678,Female,16.0,High,65,61.0,Music,Yes,High School,Government,Excellent,Yes
2679,Other,16.0,Low,68,70.0,Music,No,Bachelor,Government,Average,Yes
2680,Female,17.0,Medium,61,70.0,Music,Yes,Master,Private,Excellent,No
2681,Female,,High,66,20.0,None,Yes,High School,Government,Average,Yes
2682,Other,15.0,High,83,8.0,Debate,No,High School,Government,Excellent,No
2683,Female,3.0,Low,76,44.0,None,No,PhD,Government,Average,Yes
2684,Male,16.0,High,90,26.0,Music,Yes,PhD,Government,Good,Yes
2685,Other,7.0,High,75,47.0,None,Yes,PhD,Private,Excellent,No
2686,Male,19.0,High,99,84.0,Sports,No,Master,Private,Excellent,No
2687,Other,6.0,Medium,83,,Sports,No,Master,Government,Average,No
2688,Other,7.0,Medium,70,4.0,None,No,Bachelor,Government,Average,Yes
2689,Female,0.0,Low,91,71.0,Music,Yes,High School,Private,Excellent,Yes
2690,Female,1.0,Medium,90,14.0,Debate,No,Master,Private,Average,No
2691,Female,12.0,Low,52,76.0,Debate,Yes,Bachelor,Private,Good,Yes
2692,Other,1.0,High,90,96.0,Music,Yes,Bachelor,Government,Good,Yes
2693,Female,4.0,Medium,85,43.0,Debate,No,Master,Government,Excellent,Yes
2694,Male,,Medium,78,46.0,Music,Yes,High School,Government,Excellent,Yes
2695,Male,5.0,Medium,94,31.0,None,No,Master,Government,Average,No
2696,Other,17.0,Medium,68,35.0,Sports,No,Bachelor,Private,Good,No
2697,Other,15.0,High,70,48.0,None,Yes,Master,Government,Poor,No
2698,Female,16.0,High,61,52.0,Debate,Yes,PhD,Government,Good,Yes
2699,Male,8.0,Medium,93,22.0,Music,No,Bachelor,Private,Average,No
2700,Female,7.0,High,72,33.0,Debate,Yes,Master,Government,Average,Yes
2701,Female,7.0,High,96,17.0,Debate,No,Master,Government,Excellent,Yes
2702,Female,1.0,High,77,,Debate,Yes,High School,Government,Good,No
2703,Female,8.0,Low,61,86.0,None,Yes,High School,Government,Excellent,No
2704,Male,5.0,Medium,51,1.0,None,Yes,PhD,Government,Average,Yes
2705,Female,18.0,Low,79,26.0,Sports,No,Bachelor,Private,Excellent,Yes
2706,Male,0.0,Low,61,49.0,None,No,PhD,Private,Excellent,No
2707,Male,18.0,High,88,30.0,Sports,No,PhD,Government,Excellent,No
2708,Other,0.0,Low,88,47.0,Debate,Yes,PhD,Private,Excellent,No
2709,Female,12.0,High,67,85.0,Sports,No,High School,Government,Poor,No
2710,Other,6.0,High,73,68.0,Sports,Yes,Master,Private,Average,Yes
2711,Other,12.0,Low,61,16.0,None,Yes,PhD,Private,Good,Yes
2712,Other,,Medium,67,42.0,None,No,High School,Government,Excellent,No
2713,Male,1.0,Medium,55,,Debate,Yes,Master,Private,Good,No
2714,Female,2.0,High,57,17.0,None,Yes,Master,Government,Good,No
2715,Other,5.0,Low,98,65.0,None,Yes,Bachelor,Government,Good,No
2716,Male,,Medium,64,30.0,None,No,High School,Private,Average,Yes
2717,Other,19.0,Low,93,62.0,Debate,Yes,PhD,Private,Excellent,Yes
2718,Male,8.0,,56,,None,No,Bachelor,Private,Good,Yes
2719,Male,2.0,Low,78,66.0,Debate,Yes,Master,Government,Excellent,No
2720,Male,14.0,High,74,8.0,Music,Yes,PhD,Private,Excellent,No
2721,Male,3.0,High,62,96.0,Sports,No,PhD,Private,Good,Yes
2722,Female,16.0,High,81,27.0,Music,Yes,Master,Private,Poor,No
2723,Male,16.0,Medium,61,91.0,Music,No,Bachelor,Government,Average,No
2724,Other,12.0,Low,97,17.0,Music,No,Bachelor,Government,Excellent,No
2725,Female,10.0,High,74,14.0,Sports,Yes,Bachelor,Private,Excellent,No
2726,Other,7.0,Low,68,74.0,None,No,Master,Private,Poor,Yes
2727,Female,2.0,Low,91,88.0,Debate,Yes,High School,Private,Average,No
2728,Other,17.0,High,65,4.0,None,No,Master,Government,Good,Yes
2729,Other,0.0,Medium,61,40.0,Sports,Yes,Master,Government,Average,Yes
2730,Male,,High,84,90.0,Debate,Yes,PhD,Private,Good,No
2731,Other,8.0,Low,85,75.0,Music,No,Master,Government,Good,Yes
2732,Female,16.0,Low,73,73.0,Music,No,Master,Private,Poor,No
2733,Other,7.0,Medium,82,72.0,Music,No,High School,Private,Excellent,Yes
2734,Male,10.0,High,85,,None,No,Master,Government,Average,No
2735,Male,0.0,Low,53,72.0,None,Yes,PhD,Government,Average,No
2736,Female,1.0,Low,84,50.0,Music,No,Bachelor,Government,Good,No
2737,Other,14.0,Low,99,15.0,Music,No,PhD,Government,Poor,No
2738,Male,16.0,Low,99,64.0,Debate,Yes,High School,Government,Poor,No
2739,Female,,High,57,84.0,Music,Yes,PhD,Government,Good,No
2740,Female,17.0,High,57,56.0,Music,Yes,Bachelor,Government,Poor,Yes
2741,Male,11.0,High,56,36.0,Debate,Yes,Bachelor,Government,Excellent,Yes
2742,Female,13.0,High,89,38.0,Sports,No,Master,Government,Poor,Yes
2743,Other,11.0,High,74,64.0,None,No,PhD,Government,Poor,Yes
2744,Other,1.0,Medium,97,48.0,Music,No,PhD,Government,Excellent,No
2745,Other,15.0,High,84,46.0,Debate,Yes,PhD,Government,Good,Yes
2746,Female,18.0,Low,64,39.0,None,No,High School,Private,Poor,Yes
2747,Female,0.0,High,67,13.0,Music,No,Master,Private,Good,No
2748,Other,,Medium,60,,Debate,Yes,High School,Private,Good,No
2749,Other,11.0,Low,79,47.0,Sports,No,High School,Government,Good,No
2750,Male,3.0,Medium,78,31.0,None,No,Bachelor,Government,Excellent,No
2751,Other,6.0,Low,72,87.0,Music,No,High School,Private,Average,Yes
2752,Female,16.0,Low,83,38.0,Music,No,Bachelor,Private,Good,No
2753,Male,4.0,High,68,100.0,Sports,No,PhD,Government,Average,No
2754,Female,1.0,Medium,65,32.0,None,No,Master,Private,Average,Yes
2755,Female,12.0,Medium,55,29.0,None,Yes,Bachelor,Private,Average,No
2756,Other,7.0,Low,90,25.0,Sports,Yes,Bachelor,Government,Good,Yes
2757,Male,,High,64,42.0,Sports,No,High School,Government,Excellent,No
2758,Female,3.0,Low,58,54.0,None,No,PhD,Government,Poor,No
2759,Female,5.0,Medium,78,43.0,Debate,Yes,High School,Government,Average,Yes
2760,Other,8.0,Low,91,77.0,Music,No,Bachelor,Government,Average,No
2761,Female,9.0,High,51,75.0,None,Yes,Master,Government,Poor,Yes
2762,Female,3.0,Medium,96,2.0,Debate,Yes,PhD,Private,Excellent,No
2763,Other,3.0,Low,82,6.0,Sports,No,PhD,Government,Excellent,Yes
2764,Other,6.0,High,87,84.0,Music,Yes,Bachelor,Government,Average,Yes
2765,Other,13.0,Medium,72,57.0,Sports,No,Master,Government,Average,Yes
2766,Female,11.0,High,62,90.0,Sports,Yes,Master,Private,Average,No
2767,Male,14.0,Low,69,9.0,Debate,Yes,High School,Government,Excellent,No
2768,Female,16.0,Medium,56,9.0,Debate,Yes,Master,Government,Good,No
2769,Male,12.0,High,66,99.0,None,Yes,Bachelor,Government,Average,Yes
2770,Female,0.0,Medium,100,80.0,None,No,High School,Government,Poor,No
2771,Female,12.0,Low,70,41.0,Music,No,PhD,Private,Poor,No
2772,Male,15.0,Low,77,33.0,Debate,No,High School,Government,Average,Yes
2773,Female,12.0,High,79,81.0,Music,Yes,High School,Government,Good,Yes
2774,Female,8.0,Medium,72,25.0,None,No,Master,Government,Average,No
2775,Female,17.0,Low,70,59.0,Sports,No,Bachelor,Government,Poor,No
2776,Female,15.0,High,98,1.0,Music,Yes,PhD,Private,Poor,No
2777,Female,,High,50,72.0,None,No,Bachelor,Government,Poor,Yes
2778,Male,11.0,High,66,44.0,Sports,No,High School,Private,Good,No
2779,Female,7.0,Medium,81,4.0,None,No,Master,Private,Average,No
2780,Male,0.0,Low,73,25.0,None,No,Bachelor,Government,Excellent,No
2781,Female,12.0,Low,56,78.0,Debate,Yes,PhD,Government,Average,No
2782,Other,18.0,Medium,84,24.0,Sports,No,Master,Government,Good,No
2783,Female,12.0,Low,85,25.0,Debate,No,PhD,Private,Average,No
2784,Other,2.0,High,63,91.0,None,Yes,PhD,Private,Average,No
2785,Male,0.0,High,61,86.0,None,Yes,High School,Government,Excellent,No
2786,Female,13.0,Medium,88,84.0,Music,Yes,Bachelor,Government,Excellent,Yes
2787,Other,0.0,High,72,21.0,None,Yes,Bachelor,Government,Excellent,No
2788,Other,4.0,,63,18.0,Music,No,PhD,Private,Poor,No
2789,Other,4.0,Low,74,9.0,Music,No,Master,Private,Average,Yes
2790,Female,10.0,Medium,71,41.0,Sports,No,Master,Private,Average,Yes
2791,Female,18.0,,94,99.0,Debate,No,High School,Private,Poor,Yes
2792,Other,11.0,Low,98,30.0,Music,Yes,High School,Private,Excellent,Yes
2793,Male,7.0,Low,86,30.0,None,No,Bachelor,Private,Average,No
2794,Other,9.0,Low,78,98.0,None,Yes,PhD,Government,Average,No
2795,Male,17.0,High,57,74.0,Sports,Yes,Bachelor,Government,Average,No
2796,Female,8.0,Low,60,80.0,Sports,No,High School,Private,Good,Yes
2797,Female,10.0,,79,96.0,Sports,No,Bachelor,Private,Excellent,Yes
2798,Female,4.0,Low,71,85.0,Music,No,PhD,Private,Excellent,No
2799,Male,12.0,High,64,89.0,Sports,No,Bachelor,Private,Good,Yes
2800,Female,12.0,Low,70,35.0,None,No,PhD,Private,Good,No
2801,Other,3.0,High,96,65.0,Debate,No,Master,Private,Poor,Yes
2802,Other,16.0,,74,31.0,None,Yes,Bachelor,Government,Excellent,No
2803,Other,13.0,Medium,62,66.0,Debate,No,Master,Private,Poor,No
2804,Female,8.0,Medium,56,62.0,None,No,High School,Government,Excellent,Yes
2805,Other,1.0,Low,98,22.0,Music,No,High School,Private,Average,No
2806,Male,3.0,High,67,49.0,Sports,No,PhD,Government,Good,Yes
2807,Male,10.0,Low,61,64.0,None,No,High School,Government,Excellent,No
2808,Male,9.0,High,96,68.0,None,Yes,Master,Private,Poor,No
2809,Male,4.0,High,75,43.0,None,Yes,PhD,Private,Excellent,Yes
2810,Other,15.0,Low,54,57.0,Music,Yes,PhD,Private,Excellent,No
2811,Male,5.0,High,100,,Sports,No,PhD,Private,Excellent,Yes
2812,Other,4.0,Medium,57,36.0,Music,No,High School,Private,Average,Yes
2813,Female,12.0,Low,85,64.0,None,Yes,PhD,Government,Average,No
2814,Other,8.0,Medium,54,17.0,Music,Yes,PhD,Government,Poor,No
2815,Other,9.0,Medium,71,4.0,Debate,Yes,Master,Government,Excellent,Yes
2816,Other,1.0,Medium,72,81.0,Sports,No,PhD,Private,Average,Yes
2817,Other,14.0,Low,57,98.0,Debate,No,Bachelor,Government,Excellent,Yes
2818,Female,11.0,Medium,100,95.0,None,Yes,PhD,Private,Good,Yes
2819,Other,11.0,Low,68,25.0,Debate,Yes,PhD,Private,Average,Yes
2820,Male,2.0,Low,83,32.0,None,No,Master,Government,Excellent,Yes
2821,Other,14.0,Medium,55,41.0,Sports,Yes,Bachelor,Government,Poor,No
2822,Female,18.0,High,99,87.0,Music,No,High School,Government,Good,Yes
2823,Male,12.0,High,98,26.0,Sports,Yes,Bachelor,Government,Good,Yes
2824,Male,2.0,Low,66,53.0,Sports,No,PhD,Government,Good,Yes
2825,Female,12.0,Medium,66,82.0,Debate,No,Bachelor,Private,Poor,No
2826,Other,4.0,,64,81.0,Debate,No,High School,Private,Poor,No
2827,Other,,High,88,78.0,None,No,Bachelor,Government,Average,No
2828,Other,16.0,,86,90.0,Sports,No,Bachelor,Private,Excellent,Yes
2829,Female,18.0,Low,80,74.0,None,No,PhD,Government,Average,No
2830,Female,19.0,,71,23.0,Sports,No,Master,Private,Excellent,Yes
2831,Male,11.0,Medium,74,2.0,Music,No,PhD,Government,Average,No
2832,Other,4.0,High,68,38.0,Debate,No,PhD,Government,Average,Yes
2833,Other,16.0,Medium,56,70.0,Debate,Yes,Bachelor,Private,Poor,No
2834,Female,18.0,Medium,51,11.0,None,No,High School,Government,Average,No
2835,Female,10.0,High,64,32.0,Debate,Yes,Master,Private,Poor,Yes
2836,Male,1.0,Low,71,21.0,Sports,Yes,PhD,Private,Average,Yes
2837,Other,5.0,Low,95,34.0,Sports,No,Bachelor,Private,Good,No
2838,Male,2.0,High,87,13.0,Music,Yes,PhD,Private,Excellent,Yes
2839,Male,14.0,Medium,56,25.0,Debate,No,High School,Private,Average,Yes
2840,Female,17.0,,90,82.0,Debate,Yes,PhD,Government,Average,No
2841,Other,16.0,Low,72,,Music,Yes,Master,Private,Poor,Yes
2842,Male,14.0,Low,51,53.0,Music,No,Master,Government,Average,Yes
2843,Other,1.0,Medium,82,40.0,None,Yes,Bachelor,Government,Poor,Yes
2844,Female,4.0,High,67,44.0,None,Yes,PhD,Government,Poor,Yes
2845,Male,4.0,Low,93,30.0,Music,Yes,Master,Government,Average,No
2846,Other,8.0,High,56,68.0,Debate,No,PhD,Government,Poor,Yes
2847,Other,5.0,High,73,98.0,Debate,No,Master,Private,Excellent,No
2848,Other,18.0,High,60,16.0,Debate,Yes,High School,Government,Average,Yes
2849,Female,9.0,Medium,61,59.0,Debate,No,High School,Government,Poor,Yes
