Job_Title,Experience_Years,Education_Level,Salary,Job_Type,Location,Company_Size,Age,Industry,Remote_Work,Skills,Performance_Rating
Teacher,19,PhD,104590.0,Part-time,New York,Small,45,Retail,Yes,,5
Data Scientist,14,High School,126399.0,Internship,Boston,Enterprise,21,Healthcare,Yes,Marketing,5
Sales Executive,22,PhD,79145.0,Full-time,Chicago,Enterprise,58,Healthcare,No,Python,2
Sales Executive,27,High School,63610.0,Internship,New York,Enterprise,47,Finance,Yes,Marketing,4
Nurse,15,PhD,77520.0,Full-time,Chicago,Enterprise,24,Manufacturing,No,Java,4
Accountant,20,High School,24544.0,Full-time,Seattle,Enterprise,39,Healthcare,No,Excel,3
Teacher,14,PhD,110854.0,Full-time,Chicago,Large,43,IT,No,,2
Nurse,16,High School,74812.0,Internship,New York,Large,46,Healthcare,No,SQL,4
Software Engineer,12,Bachelor,91610.0,Contract,Austin,Enterprise,42,Retail,Yes,SQL,3
Software Engineer,18,Master,71500.0,Internship,New York,Enterprise,27,Retail,No,Data Analysis,4
Software Engineer,29,PhD,59618.0,Part-time,New York,Enterprise,37,Manufacturing,Yes,Marketing,2
Software Engineer,17,High School,139090.0,Part-time,Seattle,Enterprise,31,Manufacturing,Yes,Python,4
Accountant,13,Bachelor,119054.0,Contract,Remote,Medium,50,Education,No,Data Analysis,4
Teacher,19,PhD,45444.0,Contract,San Francisco,Medium,22,Finance,Yes,Java,4
Marketing Manager,18,PhD,105982.0,Contract,New York,Enterprise,62,Retail,No,Marketing,5
Data Scientist,6,PhD,114079.0,Full-time,Seattle,Enterprise,23,IT,Yes,Excel,1
Accountant,3,Master,76586.0,Contract,Austin,Small,39,IT,Yes,Excel,2
Accountant,33,High School,44789.0,Contract,Seattle,Enterprise,34,Education,Yes,Excel,5
Marketing Manager,1,High School,21617.0,Contract,Seattle,Enterprise,32,Finance,No,Java,1
Marketing Manager,4,PhD,148639.0,Internship,Chicago,Large,56,Finance,No,Data Analysis,4
Data Scientist,9,PhD,120834.0,Part-time,San Francisco,Medium,57,Manufacturing,Yes,Marketing,4
Data Scientist,31,PhD,23333.0,Part-time,San Francisco,Enterprise,45,Healthcare,Yes,Java,5
Marketing Manager,12,Bachelor,60002.0,Contract,Boston,Medium,19,IT,No,,3
Software Engineer,4,PhD,144477.0,Part-time,Remote,Medium,35,IT,Yes,Excel,2
Accountant,9,Master,83620.0,Internship,Austin,Small,44,IT,No,SQL,1
Nurse,9,High School,107688.0,Part-time,Boston,Medium,38,IT,No,Marketing,4
Data Scientist,26,Master,109627.0,Full-time,Remote,Medium,40,Retail,No,,2
Data Scientist,20,PhD,20511.0,Internship,Remote,Enterprise,24,Finance,No,Marketing,4
Marketing Manager,7,Bachelor,132850.0,Part-time,Seattle,Large,36,Healthcare,Yes,Data Analysis,4
Teacher,0,PhD,57850.0,Part-time,Austin,Enterprise,26,Retail,No,Excel,4
Nurse,27,PhD,141548.0,Internship,,Enterprise,29,Finance,No,SQL,2
Nurse,13,PhD,102172.0,Part-time,Austin,Large,63,Education,No,SQL,5
Data Scientist,20,PhD,106053.0,Part-time,San Francisco,Large,47,IT,No,Marketing,2
Software Engineer,29,PhD,51786.0,Contract,San Francisco,Small,24,Healthcare,Yes,C++,2
Teacher,20,High School,94356.0,Full-time,San Francisco,Large,19,Finance,No,C++,3
Nurse,8,Master,56244.0,Internship,New York,Enterprise,34,Education,Yes,SQL,3
Data Scientist,16,Bachelor,94714.0,Contract,Seattle,Large,28,IT,No,SQL,5
Nurse,4,PhD,,Part-time,Austin,Large,29,Education,No,Data Analysis,3
Sales Executive,30,Bachelor,38477.0,Internship,Seattle,Large,20,Education,Yes,Excel,5
Teacher,18,High School,66533.0,Internship,Remote,Medium,38,Retail,No,Marketing,4
Teacher,32,Master,54469.0,Full-time,Austin,Small,31,Education,Yes,Marketing,4
Sales Executive,12,PhD,28496.0,Full-time,Austin,Medium,32,Retail,No,Python,2
Accountant,13,High School,140522.0,Internship,Boston,Medium,59,Manufacturing,Yes,Marketing,4
Sales Executive,32,High School,32270.0,Full-time,Austin,Small,58,Retail,Yes,Excel,3
Marketing Manager,28,Master,96008.0,Full-time,Austin,Medium,27,Education,Yes,SQL,1
Marketing Manager,9,PhD,40724.0,Part-time,Chicago,Large,53,Finance,Yes,Data Analysis,2
Data Scientist,30,Master,50416.0,Full-time,,Small,27,Education,Yes,Python,5
Teacher,5,Master,55575.0,Full-time,Boston,Medium,34,Education,No,Data Analysis,4
Accountant,0,Bachelor,101190.0,Contract,New York,Enterprise,61,Finance,Yes,Data Analysis,2
Accountant,6,Bachelor,,Part-time,San Francisco,Medium,42,IT,Yes,SQL,2
Nurse,26,Master,113566.0,Part-time,Remote,Enterprise,44,Healthcare,No,Marketing,2
Nurse,20,Bachelor,140989.0,Internship,Remote,Large,50,Manufacturing,Yes,Java,4
Sales Executive,27,High School,93108.0,Full-time,Austin,Enterprise,28,IT,No,SQL,5
Accountant,15,Master,37408.0,Contract,Seattle,Medium,30,Education,No,C++,2
Sales Executive,22,PhD,147192.0,Contract,Remote,Medium,18,IT,Yes,Marketing,2
Sales Executive,19,PhD,39359.0,Part-time,Chicago,Medium,48,Healthcare,Yes,C++,2
Nurse,24,High School,28698.0,Full-time,San Francisco,Small,50,IT,Yes,Excel,4
Teacher,27,PhD,90392.0,Contract,New York,Small,38,Healthcare,Yes,C++,3
Sales Executive,4,PhD,113063.0,Internship,San Francisco,Medium,33,IT,Yes,Marketing,5
Software Engineer,20,Master,59492.0,Full-time,Austin,Medium,56,Retail,Yes,Python,2
Teacher,17,High School,94781.0,Full-time,San Francisco,Large,40,Education,No,C++,2
Accountant,5,Master,63634.0,Full-time,Austin,Small,27,Healthcare,No,Java,2
Accountant,28,High School,137255.0,Contract,Boston,Small,50,Manufacturing,No,Data Analysis,4
Sales Executive,18,Master,62864.0,Part-time,Chicago,Small,39,Education,No,Java,3
Teacher,32,Master,114482.0,Part-time,Chicago,Enterprise,58,Retail,Yes,Java,2
Nurse,0,Bachelor,57355.0,Internship,Austin,Medium,23,IT,Yes,C++,2
Nurse,2,PhD,57690.0,Contract,Seattle,Large,64,Education,No,Excel,4
Marketing Manager,20,High School,57814.0,Full-time,Chicago,Large,53,IT,Yes,Java,5
Accountant,34,PhD,51645.0,Internship,Seattle,Medium,64,IT,Yes,SQL,5
Data Scientist,2,Bachelor,104814.0,Internship,Austin,Medium,27,Education,No,Data Analysis,3
Marketing Manager,24,High School,,Part-time,Boston,Large,33,Healthcare,No,Excel,5
Nurse,19,Bachelor,76630.0,Full-time,Austin,Enterprise,30,Healthcare,No,Marketing,2
Teacher,33,PhD,68171.0,Full-time,Boston,Large,37,Education,No,Python,4
Nurse,20,Master,41658.0,Contract,Remote,Enterprise,21,Healthcare,Yes,Excel,2
Teacher,22,Bachelor,143980.0,Contract,Chicago,Enterprise,37,Finance,No,Data Analysis,2
Marketing Manager,5,Bachelor,146541.0,Contract,Seattle,Small,39,IT,Yes,Data Analysis,3
Accountant,12,Master,128132.0,Internship,Austin,Medium,46,Education,No,Python,5
Nurse,22,PhD,35797.0,Full-time,Remote,Small,33,Manufacturing,No,,5
Sales Executive,8,Bachelor,78799.0,Part-time,Chicago,Enterprise,60,Retail,No,,5
Teacher,16,PhD,138301.0,Internship,Remote,Large,64,Education,Yes,,2
Accountant,1,Master,118342.0,Internship,Boston,Small,60,Education,Yes,Data Analysis,4
Data Scientist,18,High School,116494.0,Part-time,Austin,Large,40,IT,Yes,Excel,4
Teacher,18,Bachelor,72236.0,Part-time,Remote,Enterprise,47,Retail,Yes,Data Analysis,2
Marketing Manager,6,PhD,26265.0,Contract,Remote,Large,47,IT,No,Python,1
Data Scientist,19,Master,147119.0,Part-time,Boston,Small,60,Manufacturing,No,Java,2
Data Scientist,8,Master,145611.0,Part-time,San Francisco,Enterprise,20,Healthcare,No,Data Analysis,5
Software Engineer,16,Bachelor,92134.0,Part-time,Boston,Medium,41,Education,No,Java,2
Nurse,26,High School,120719.0,Part-time,San Francisco,Small,54,IT,Yes,C++,1
Teacher,1,Bachelor,102678.0,Contract,Chicago,Small,30,Manufacturing,No,Java,2
Data Scientist,18,PhD,73494.0,Internship,Austin,Medium,59,Manufacturing,No,SQL,5
Software Engineer,16,Master,141754.0,Full-time,Remote,Enterprise,49,Finance,No,Java,3
Marketing Manager,4,High School,72268.0,Full-time,Chicago,Medium,54,Education,Yes,Java,4
Accountant,17,PhD,135452.0,Internship,,Small,29,Manufacturing,Yes,Marketing,1
Sales Executive,6,Bachelor,46998.0,Full-time,,Enterprise,25,Healthcare,Yes,Python,3
Sales Executive,16,Master,111426.0,Full-time,Chicago,Large,41,IT,No,Python,4
Teacher,3,Bachelor,114414.0,Internship,Chicago,Small,61,IT,Yes,Java,3
Data Scientist,24,High School,81339.0,Full-time,Remote,Large,33,Finance,Yes,Python,2
Sales Executive,4,High School,34306.0,Full-time,San Francisco,Medium,49,Healthcare,No,Excel,2
Nurse,29,High School,84006.0,Internship,Boston,Enterprise,51,Manufacturing,Yes,C++,4
Sales Executive,11,High School,138717.0,Full-time,San Francisco,Medium,52,Finance,No,Data Analysis,4
Sales Executive,3,High School,67345.0,Part-time,Austin,Large,49,Manufacturing,No,Java,2
Sales Executive,23,Bachelor,31885.0,Internship,Chicago,Small,34,Manufacturing,Yes,C++,2
Software Engineer,28,High School,129681.0,Contract,Boston,Enterprise,19,Education,No,Java,4
Data Scientist,8,High School,63826.0,Full-time,Chicago,Medium,43,Retail,No,SQL,4
Nurse,3,Master,75597.0,Contract,Austin,Large,61,Manufacturing,No,C++,4
Data Scientist,23,High School,27443.0,Full-time,Seattle,Large,34,IT,No,Excel,5
Teacher,13,Master,117375.0,Part-time,Austin,Small,55,Manufacturing,Yes,Java,5
Teacher,4,Master,136005.0,Internship,San Francisco,Large,19,Finance,No,Java,2
Teacher,17,Master,37084.0,Contract,San Francisco,Enterprise,25,Manufacturing,Yes,Python,5
Marketing Manager,18,Bachelor,109447.0,Internship,Chicago,Large,63,IT,No,Java,1
Sales Executive,11,Bachelor,24383.0,Contract,San Francisco,Small,23,IT,No,C++,2
Marketing Manager,17,PhD,112313.0,Full-time,Boston,Medium,26,Finance,No,C++,1
Software Engineer,16,PhD,54361.0,Part-time,Austin,Enterprise,18,IT,No,Java,3
Teacher,29,Master,100294.0,Contract,Chicago,Medium,22,Healthcare,No,Java,1
Nurse,23,Bachelor,81331.0,Contract,Austin,Medium,56,Healthcare,No,Java,3
Data Scientist,10,High School,115057.0,Part-time,Austin,Large,26,Retail,No,SQL,1
Sales Executive,34,PhD,40529.0,Part-time,Chicago,Large,31,Healthcare,Yes,Excel,3
Accountant,22,Bachelor,78574.0,Part-time,Remote,Small,44,Finance,Yes,Data Analysis,3
Nurse,16,High School,108627.0,Part-time,Seattle,Large,26,Manufacturing,Yes,C++,2
Sales Executive,0,High School,141685.0,Part-time,Remote,Large,53,Healthcare,No,SQL,4
Marketing Manager,14,Bachelor,125330.0,Internship,San Francisco,Medium,46,Retail,Yes,Data Analysis,4
Marketing Manager,31,PhD,116917.0,Full-time,New York,Enterprise,37,Education,No,Python,2
Nurse,8,Bachelor,120916.0,Full-time,Remote,Large,32,Education,Yes,Marketing,3
Marketing Manager,14,PhD,50932.0,Contract,New York,Enterprise,53,Finance,Yes,Java,4
Teacher,27,Master,129633.0,Part-time,New York,Large,20,Retail,No,C++,4
Software Engineer,23,Bachelor,142087.0,Internship,San Francisco,Large,40,Healthcare,No,Data Analysis,1
Data Scientist,34,Bachelor,21908.0,Internship,Seattle,Small,63,Retail,No,Python,5
Software Engineer,21,PhD,125258.0,Contract,Austin,Large,26,IT,No,,2
Sales Executive,26,PhD,133489.0,Part-time,Chicago,Small,47,Retail,No,Marketing,5
Data Scientist,18,Bachelor,50358.0,Full-time,Seattle,Medium,36,Healthcare,Yes,Data Analysis,3
Data Scientist,11,High School,50412.0,Part-time,New York,Enterprise,55,Finance,No,Java,1
Software Engineer,19,High School,148319.0,Internship,Boston,Large,20,IT,No,C++,4
Nurse,0,High School,103710.0,Part-time,San Francisco,Small,20,Retail,No,,1
Data Scientist,20,Master,142856.0,Full-time,Remote,Medium,51,Education,Yes,Marketing,2
Software Engineer,0,Master,101032.0,Full-time,San Francisco,Large,19,Healthcare,No,SQL,3
Data Scientist,9,PhD,22928.0,Contract,Remote,Small,44,Finance,Yes,Data Analysis,1
Accountant,31,Master,85158.0,Internship,Chicago,Small,40,Manufacturing,Yes,Marketing,1
Nurse,21,High School,50632.0,Part-time,Boston,Medium,59,Healthcare,Yes,Marketing,1
Teacher,17,Bachelor,52309.0,Part-time,Austin,Large,49,Retail,Yes,C++,4
Data Scientist,31,Master,29280.0,Contract,Seattle,Large,64,Finance,No,Data Analysis,3
Accountant,26,Master,60449.0,Contract,Boston,Enterprise,52,Education,No,Excel,4
Teacher,27,High School,,Contract,Seattle,Large,57,IT,No,Java,1
Teacher,17,Master,46957.0,Internship,Seattle,Small,35,Retail,No,Data Analysis,4
Sales Executive,28,PhD,56895.0,Part-time,Austin,Enterprise,44,Finance,Yes,C++,4
Data Scientist,17,Bachelor,90499.0,Contract,Austin,Enterprise,28,IT,Yes,Java,2
Software Engineer,7,High School,113057.0,Internship,Remote,Large,56,Finance,No,SQL,5
Data Scientist,30,PhD,118151.0,Part-time,Austin,Enterprise,36,Manufacturing,No,Data Analysis,5
Accountant,33,High School,130065.0,Full-time,Chicago,Small,42,Retail,No,SQL,2
Teacher,6,PhD,131858.0,Contract,San Francisco,Small,24,Finance,Yes,Excel,2
Data Scientist,17,Bachelor,41695.0,Internship,New York,Medium,48,Education,Yes,Excel,4
Software Engineer,8,Bachelor,94893.0,Part-time,Austin,Small,19,Finance,Yes,Excel,4
Sales Executive,8,PhD,83123.0,Part-time,San Francisco,Medium,55,Retail,No,SQL,3
Data Scientist,7,PhD,45176.0,Contract,Remote,Enterprise,22,Finance,Yes,Marketing,5
Nurse,34,PhD,38409.0,Contract,,Medium,31,IT,Yes,C++,4
Sales Executive,17,PhD,144464.0,Part-time,New York,Large,35,IT,Yes,Java,3
Software Engineer,4,PhD,76967.0,Internship,Boston,Medium,53,Manufacturing,No,Java,5
Accountant,13,PhD,20987.0,Full-time,Austin,Large,21,Healthcare,Yes,C++,3
Teacher,27,Bachelor,74462.0,Part-time,San Francisco,Enterprise,41,Manufacturing,No,Python,3
Data Scientist,29,PhD,87501.0,Internship,Remote,Medium,30,Healthcare,No,SQL,2
Software Engineer,3,Master,125620.0,Contract,Remote,Small,38,Education,No,SQL,1
Sales Executive,19,Bachelor,116854.0,Part-time,Chicago,Large,50,IT,Yes,Excel,1
Nurse,24,High School,46015.0,Contract,Remote,Enterprise,37,Healthcare,No,Data Analysis,1
Software Engineer,27,Bachelor,,Full-time,Boston,Small,22,Finance,Yes,Data Analysis,3
Marketing Manager,11,High School,132350.0,Contract,Remote,Large,41,Education,Yes,C++,4
Nurse,1,High School,86404.0,Full-time,Remote,Enterprise,52,Retail,No,Python,1
Sales Executive,13,Master,,Contract,Boston,Enterprise,47,Healthcare,No,Python,4
Accountant,21,PhD,148807.0,Contract,Boston,Small,45,Manufacturing,No,SQL,5
Teacher,30,PhD,70281.0,Full-time,New York,Enterprise,62,Healthcare,Yes,Excel,1
Sales Executive,22,Bachelor,57146.0,Contract,San Francisco,Medium,24,Manufacturing,No,Java,3
Accountant,19,PhD,68231.0,Internship,Seattle,Enterprise,59,Manufacturing,Yes,Excel,2
Data Scientist,3,Master,49032.0,Contract,Remote,Large,52,IT,No,Java,3
Software Engineer,14,Bachelor,48305.0,Part-time,Seattle,Large,47,Education,Yes,Data Analysis,4
Marketing Manager,23,Bachelor,74306.0,Contract,Seattle,Large,51,Manufacturing,No,SQL,5
Nurse,24,Bachelor,,Internship,Chicago,Medium,56,IT,No,Excel,3
Nurse,0,PhD,141139.0,Part-time,Austin,Small,26,IT,Yes,Python,2
Software Engineer,6,PhD,38318.0,Internship,Remote,Medium,29,Manufacturing,No,C++,2
Marketing Manager,30,PhD,33246.0,Part-time,Austin,Medium,46,Education,No,Marketing,5
Software Engineer,11,Bachelor,53844.0,Contract,Austin,Medium,27,Finance,No,Python,1
Data Scientist,4,Bachelor,52602.0,Internship,Chicago,Enterprise,44,Healthcare,No,Data Analysis,3
Accountant,11,High School,41584.0,Contract,Seattle,Small,36,IT,Yes,C++,3
Sales Executive,17,High School,136327.0,Part-time,Boston,Enterprise,30,Healthcare,Yes,Java,2
Nurse,1,PhD,35169.0,Internship,Austin,Medium,59,Education,Yes,SQL,4
Data Scientist,9,Bachelor,45968.0,Full-time,Boston,Large,54,Finance,Yes,Excel,3
Accountant,14,PhD,26385.0,Internship,Boston,Medium,49,Retail,Yes,Data Analysis,2
Data Scientist,29,PhD,93758.0,Contract,Chicago,Small,32,Finance,No,Data Analysis,4
Marketing Manager,16,High School,142684.0,Full-time,Chicago,Large,38,Education,Yes,SQL,1
Nurse,3,Master,135391.0,Full-time,San Francisco,Small,20,Finance,No,SQL,1
Sales Executive,6,PhD,45444.0,Part-time,Remote,Medium,25,Retail,Yes,Java,2
Software Engineer,30,Master,123784.0,Full-time,Austin,Small,23,IT,No,SQL,2
Software Engineer,33,Master,143112.0,Full-time,Seattle,Enterprise,46,Finance,Yes,Excel,1
Accountant,5,Bachelor,126081.0,Part-time,New York,Large,36,Manufacturing,No,Data Analysis,2
Sales Executive,33,Bachelor,82497.0,Internship,Chicago,Small,34,Manufacturing,Yes,Python,5
Teacher,14,PhD,25362.0,Contract,Boston,Large,27,Education,No,SQL,3
Marketing Manager,13,High School,119254.0,Internship,San Francisco,Large,50,Finance,No,Excel,5
Accountant,5,High School,28250.0,Full-time,New York,Medium,30,Retail,No,Excel,4
Teacher,31,PhD,88354.0,Contract,Chicago,Medium,44,Education,No,Java,2
Data Scientist,2,PhD,56368.0,Internship,San Francisco,Large,59,Finance,No,SQL,2
Marketing Manager,2,High School,64109.0,Contract,Boston,Small,29,Education,Yes,Data Analysis,4
Data Scientist,21,Master,100589.0,Full-time,Austin,Large,19,Manufacturing,No,Java,3
Sales Executive,21,PhD,77645.0,Internship,Remote,Medium,27,Retail,No,Python,1
Nurse,9,Master,76997.0,Contract,Remote,Small,38,IT,No,Python,5
Marketing Manager,2,PhD,47426.0,Contract,San Francisco,Large,40,Retail,Yes,C++,3
Teacher,11,PhD,137632.0,Internship,,Medium,18,IT,No,Excel,1
Nurse,28,Master,132637.0,Internship,Remote,Large,50,Healthcare,No,SQL,1
Software Engineer,16,Master,59023.0,Full-time,Remote,Large,43,Manufacturing,Yes,C++,2
Teacher,6,High School,142268.0,Part-time,Austin,Large,32,Manufacturing,Yes,Data Analysis,4
Accountant,12,PhD,79267.0,Contract,Boston,Small,39,Manufacturing,No,Excel,2
Software Engineer,1,Bachelor,44892.0,Internship,Seattle,Medium,42,Retail,No,Data Analysis,4
Software Engineer,3,Bachelor,79232.0,Internship,Remote,Medium,18,IT,Yes,,2
Accountant,9,PhD,139952.0,Internship,San Francisco,Enterprise,43,Healthcare,No,Java,5
Marketing Manager,23,PhD,129211.0,Contract,New York,Large,38,Healthcare,No,Python,2
Software Engineer,16,PhD,114897.0,Full-time,Boston,Large,58,Healthcare,No,C++,5
Sales Executive,5,Master,79225.0,Part-time,,Enterprise,41,Education,Yes,Data Analysis,3
Teacher,18,Bachelor,36007.0,Contract,Boston,Large,56,Retail,No,C++,3
Nurse,4,Bachelor,99777.0,Full-time,Austin,Small,33,Retail,No,Python,2
Software Engineer,31,Bachelor,64858.0,Contract,Boston,Enterprise,49,Manufacturing,Yes,Java,3
Teacher,9,PhD,65073.0,Contract,Seattle,Medium,33,Retail,Yes,Marketing,1
Data Scientist,8,Master,109438.0,Internship,San Francisco,Large,30,Retail,Yes,Marketing,5
Teacher,26,PhD,110042.0,Full-time,New York,Medium,59,Education,No,Data Analysis,4
Nurse,12,High School,103098.0,Internship,Remote,Large,49,Retail,No,Marketing,5
Teacher,18,High School,40239.0,Internship,Seattle,Enterprise,58,IT,Yes,SQL,2
Accountant,20,Bachelor,,Full-time,San Francisco,Medium,61,Healthcare,No,C++,3
Nurse,23,PhD,33065.0,Internship,New York,Large,41,Education,Yes,Java,3
Marketing Manager,3,High School,130951.0,Internship,Boston,Small,30,Education,No,SQL,1
Data Scientist,23,High School,61291.0,Part-time,Remote,Enterprise,28,Manufacturing,No,SQL,3
Accountant,34,PhD,58805.0,Full-time,New York,Large,32,Retail,No,Data Analysis,2
Marketing Manager,2,Master,118831.0,Full-time,Chicago,Large,27,Healthcare,No,,2
Teacher,3,PhD,38443.0,Internship,New York,Large,59,IT,No,SQL,4
Nurse,34,PhD,29290.0,Internship,San Francisco,Enterprise,58,Healthcare,No,Data Analysis,5
Data Scientist,30,Master,20211.0,Full-time,Seattle,Large,20,Finance,Yes,C++,5
Accountant,24,Bachelor,103634.0,Full-time,Remote,Large,33,Healthcare,No,Java,5
Marketing Manager,12,Bachelor,39072.0,Contract,Seattle,Medium,61,IT,Yes,Marketing,4
Marketing Manager,3,Bachelor,63290.0,Full-time,Remote,Medium,34,IT,No,Marketing,4
Data Scientist,13,Master,105186.0,Contract,Chicago,Enterprise,42,IT,Yes,SQL,4
Sales Executive,12,High School,35115.0,Internship,San Francisco,Enterprise,47,Education,Yes,Python,1
Teacher,26,Master,25149.0,Part-time,New York,Small,64,Education,No,,4
Data Scientist,5,PhD,61992.0,Part-time,Chicago,Large,52,Finance,No,Excel,3
Marketing Manager,16,Master,37716.0,Contract,Boston,Medium,54,Healthcare,No,Data Analysis,1
Software Engineer,34,High School,117724.0,Internship,Austin,Medium,30,Retail,Yes,Excel,3
Accountant,16,High School,33621.0,Internship,Boston,Large,41,Manufacturing,No,SQL,5
Data Scientist,1,PhD,26820.0,Internship,San Francisco,Large,55,Finance,No,Python,2
Sales Executive,12,Bachelor,149728.0,Full-time,Chicago,Enterprise,43,Retail,No,Java,5
Marketing Manager,1,High School,133065.0,Internship,Seattle,Small,26,Retail,No,Marketing,4
Teacher,27,High School,62800.0,Full-time,Chicago,Small,36,Finance,Yes,SQL,2
Marketing Manager,25,High School,75043.0,Contract,Austin,Enterprise,45,Healthcare,No,Java,5
